"product_name","order_date","sales_per_quantity"
"Avery Binding System Hidden Tab Executive Style Index Sets","2017-06-29","5.77"
"Avery Durable Binders","2017-01-21","2.88"
"Avery Durable Binders","2017-06-17","0.576"
"Avery Durable Binders","2017-09-21","2.88"
"Avery Durable Binders","2017-10-02","2.88"
"Avery Durable Binders","2017-11-24","2.88"
"Avery Durable Plastic 1 Binders","2017-03-21","3.632"
"Avery Durable Poly Binders","2017-05-06","1.106"
"Avery Durable Poly Binders","2017-08-04","1.106"
"Avery Durable Poly Binders","2017-09-24","5.53"
"Avery Durable Poly Binders","2017-11-06","1.659"
"Avery Durable Slant Ring Binders","2017-05-15","2.376"
"Avery Durable Slant Ring Binders","2017-11-24","2.376"
"Avery Durable Slant Ring Binders  No Labels","2017-05-05","1.194"
"Avery Durable Slant Ring Binders  No Labels","2017-05-22","0.796"
"Avery Durable Slant Ring Binders  No Labels","2017-11-05","1.194"
"Avery Durable Slant Ring Binders  No Labels","2017-11-12","3.184"
"Avery Durable Slant Ring Binders  No Labels","2017-12-01","3.98"
"Avery Durable Slant Ring Binders  No Labels","2017-12-09","3.98"
"Avery Durable Slant Ring Binders With Label Holder","2017-01-14","1.254"
"Avery File Folder Labels","2017-01-20","2.304"
"Avery File Folder Labels","2017-04-09","2.8800000000000003"
"Avery File Folder Labels","2017-08-14","2.88"
"Avery File Folder Labels","2017-11-13","2.8800000000000003"
"Avery File Folder Labels","2017-11-23","2.304"
"Avery Flip-Chart Easel Binder  Black","2017-01-21","22.38"
"Avery Flip-Chart Easel Binder  Black","2017-11-27","17.904"
"Avery Fluorescent Highlighter Four-Color Set","2017-08-17","2.672"
"Avery Fluorescent Highlighter Four-Color Set","2017-12-18","2.672"
"Avery Framed View Binder  EZD Ring (Locking)  Navy  1 1/2","2017-05-18","1.996"
"Avery Framed View Binder  EZD Ring (Locking)  Navy  1 1/2","2017-10-05","7.984"
"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters  4/Pack","2017-09-15","8.14"
"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters  4/Pack","2017-10-02","8.139999999999999"
"Avery Hi-Liter GlideStik Fluorescent Highlighter  Yellow Ink","2017-11-19","2.6079999999999997"
"Avery Hi-Liter Smear-Safe Highlighters","2017-10-06","4.672"
"Avery Hi-Liter Smear-Safe Highlighters","2017-10-15","5.84"
"Avery Hi-Liter Smear-Safe Highlighters","2017-11-25","4.672"
"Avery Hidden Tab Dividers for Binding Systems","2017-02-25","0.596"
"Avery Hole Reinforcements","2017-03-05","6.23"
"Avery Hole Reinforcements","2017-10-05","4.984"
"Avery Hole Reinforcements","2017-10-27","1.869"
"Avery Hole Reinforcements","2017-12-10","4.984"
"Avery Legal 4-Ring Binder","2017-08-12","16.784"
"Avery Metallic Poly Binders","2017-08-21","4.5840000000000005"
"Avery Metallic Poly Binders","2017-09-01","4.5840000000000005"
"Avery Metallic Poly Binders","2017-09-25","1.719"
"Avery Metallic Poly Binders","2017-12-10","5.73"
"Avery Non-Stick Binders","2017-03-12","4.489999999999999"
"Avery Non-Stick Binders","2017-04-14","3.592"
"Avery Non-Stick Binders","2017-04-21","0.898"
"Avery Non-Stick Binders","2017-09-10","3.592"
"Avery Non-Stick Binders","2017-09-17","3.592"
"Avery Personal Creations Heavyweight Cards","2017-07-31","11.54"
"Avery Poly Binder Pockets","2017-01-26","3.58"
"Avery Poly Binder Pockets","2017-07-21","0.716"
"Avery Premier Heavy-Duty Binder with Round Locking Rings","2017-11-05","11.424"
"Avery Printable Repositionable Plastic Tabs","2017-07-20","8.6"
"Avery Printable Repositionable Plastic Tabs","2017-08-07","6.88"
"Avery Printable Repositionable Plastic Tabs","2017-09-23","6.88"
"Avery Printable Repositionable Plastic Tabs","2017-11-19","6.88"
"Avery Recycled Flexi-View Covers for Binding Systems","2017-01-02","4.809"
"Avery Recycled Flexi-View Covers for Binding Systems","2017-03-31","16.03"
"Avery Recycled Flexi-View Covers for Binding Systems","2017-11-05","3.2060000000000004"
"Avery Reinforcements for Hole-Punch Pages","2017-04-24","0.594"
"Avery Reinforcements for Hole-Punch Pages","2017-11-17","0.5940000000000001"
"Avery Reinforcements for Hole-Punch Pages","2017-12-28","0.594"
"Avery Self-Adhesive Photo Pockets for Polaroid Photos","2017-11-03","2.043"
"Avery Self-Adhesive Photo Pockets for Polaroid Photos","2017-11-07","5.448"
"Avery Trapezoid Extra Heavy Duty 4 Binders","2017-09-04","12.581999999999999"
"Avery Trapezoid Ring Binder  3 Capacity  Black  1040 sheets","2017-03-11","12.294"
"Avery Trapezoid Ring Binder  3 Capacity  Black  1040 sheets","2017-09-15","32.784"
"Avery Trapezoid Ring Binder  3 Capacity  Black  1040 sheets","2017-09-21","12.294"
"Avery Triangle Shaped Sheet Lifters  Black  2/Pack","2017-12-24","2.46"
"Avoid Verbal Orders Carbonless Minifold Book","2017-09-07","3.38"
"Avoid Verbal Orders Carbonless Minifold Book","2017-10-09","2.704"
"Bady BDG101FRU Card Printer","2017-08-01","479.99399999999997"
"Bady BDG101FRU Card Printer","2017-11-16","639.9920000000001"
"Bagged Rubber Bands","2017-01-14","1.26"
"Bagged Rubber Bands","2017-12-30","1.008"
"Balt Solid Wood Rectangular Table","2017-01-23","105.49"
"Balt Solid Wood Round Tables","2017-01-08","446.49"
"Balt Solid Wood Round Tables","2017-10-16","267.894"
"Balt Split Level Computer Training Table","2017-01-30","69.375"
"Balt Split Level Computer Training Table","2017-11-05","83.25"
"Barrel Sharpener","2017-02-13","3.5700000000000003"
"Barrel Sharpener","2017-09-24","3.57"
"Barricks 18 x 48 Non-Folding Utility Table with Bottom Storage Shelf","2017-06-15","60.48"
"Belkin 19 Center-Weighted Shelf  Gray","2017-09-02","47.184"
"Belkin 19 Vented Equipment Shelf  Black","2017-04-16","51.48"
"Belkin 19 Vented Equipment Shelf  Black","2017-06-11","51.48"
"Belkin 19 Vented Equipment Shelf  Black","2017-06-13","41.184"
"Belkin 5 Outlet SurgeMaster Power Centers","2017-03-19","54.480000000000004"
"Belkin 5 Outlet SurgeMaster Power Centers","2017-03-26","10.896"
"Belkin 5 Outlet SurgeMaster Power Centers","2017-09-15","54.48"
"Belkin 5 Outlet SurgeMaster Power Centers","2017-11-27","43.584"
"Belkin 6 Outlet Metallic Surge Strip","2017-02-04","10.89"
"Belkin 6 Outlet Metallic Surge Strip","2017-11-11","10.89"
"Belkin 7-Outlet SurgeMaster Home Series","2017-07-10","13.969999999999999"
"Belkin 7-Outlet SurgeMaster Home Series","2017-09-02","2.794"
"Belkin 7-Outlet SurgeMaster Home Series","2017-09-09","11.176"
"Belkin 7 Outlet SurgeMaster II","2017-06-29","120.98"
"Belkin 7 Outlet SurgeMaster II","2017-10-01","120.98"
"Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors","2017-05-26","69.48"
"Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors","2017-12-08","69.48"
"Belkin 8 Outlet Surge Protector","2017-12-02","40.980000000000004"
"Belkin 8 Outlet SurgeMaster II Gold Surge Protector","2017-07-15","59.98"
"Belkin 8 Outlet SurgeMaster II Gold Surge Protector","2017-09-23","59.98"
"Belkin 8 Outlet SurgeMaster II Gold Surge Protector","2017-10-21","11.996"
"Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection","2017-03-08","80.98"
"Belkin F8E887 USB Wired Ergonomic Keyboard","2017-05-14","29.99"
"Belkin F8E887 USB Wired Ergonomic Keyboard","2017-09-23","23.992"
"Belkin F9G930V10-GRY 9 Outlet Surge","2017-06-29","10.696"
"Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector","2017-12-03","15.072000000000001"
"Belkin F9M820V08 8 Outlet Surge","2017-01-15","34.384"
"Belkin F9M820V08 8 Outlet Surge","2017-12-09","42.980000000000004"
"Belkin F9S820V06 8 Outlet Surge","2017-02-09","6.496"
"Belkin F9S820V06 8 Outlet Surge","2017-07-09","6.4959999999999996"
"Belkin iPhone and iPad Lightning Cable","2017-07-11","11.991999999999999"
"Belkin OmniView SE Rackmount Kit","2017-11-11","35.48"
"Belkin Premiere Surge Master II 8-outlet surge protector","2017-05-07","43.722"
"Belkin Premiere Surge Master II 8-outlet surge protector","2017-05-19","48.58"
"Belkin Premiere Surge Master II 8-outlet surge protector","2017-08-13","38.864"
"Belkin Premiere Surge Master II 8-outlet surge protector","2017-08-17","9.716"
"Belkin SportFit Armband For iPhone 5s/5c  Fuchsia","2017-02-16","14.99"
"Belkin SportFit Armband For iPhone 5s/5c  Fuchsia","2017-11-18","14.99"
"Belkin SportFit Armband For iPhone 5s/5c  Fuchsia","2017-12-01","8.994"
"Berol Giant Pencil Sharpener","2017-07-21","16.99"
"Berol Giant Pencil Sharpener","2017-10-02","13.592"
"Bestar Classic Bookcase","2017-05-05","29.997"
"Bestar Classic Bookcase","2017-05-11","29.997000000000003"
"Bestar Classic Bookcase","2017-10-30","99.99"
"Bevis 36 x 72 Conference Tables","2017-05-03","74.694"
"Bevis 36 x 72 Conference Tables","2017-10-22","124.49"
"Bevis 36 x 72 Conference Tables","2017-12-09","99.592"
"Bevis 44 x 96 Conference Tables","2017-04-02","205.9"
"Bevis 44 x 96 Conference Tables","2017-12-22","205.9"
"Bevis Boat-Shaped Conference Table","2017-08-22","157.266"
"Bevis Boat-Shaped Conference Table","2017-10-21","262.11"
"Bevis Oval Conference Table  Walnut","2017-01-02","182.68599999999998"
"Bevis Oval Conference Table  Walnut","2017-10-09","130.49"
"Bevis Oval Conference Table  Walnut","2017-12-03","260.98"
"Bevis Rectangular Conference Tables","2017-11-07","87.588"
"Bevis Round Bullnose 29 High Table Top","2017-12-22","155.826"
"Bevis Round Conference Table Top  X-Base","2017-07-03","107.574"
"Bevis Round Conference Table Top  X-Base","2017-10-30","125.503"
"Bevis Round Conference Table Top  X-Base","2017-12-08","143.432"
"Bevis Round Conference Table Top & Single Column Base","2017-06-29","102.438"
"Bevis Round Conference Table Top & Single Column Base","2017-09-11","102.43800000000002"
"Bevis Steel Folding Chairs","2017-08-27","76.76"
"Bevis Traditional Conference Table Top  Plinth Base","2017-03-10","233.352"
"BIC Brite Liner Grip Highlighters","2017-08-11","1.3119999999999998"
"BIC Brite Liner Grip Highlighters","2017-09-02","1.64"
"BIC Brite Liner Grip Highlighters","2017-11-28","1.64"
"BIC Brite Liner Grip Highlighters  Assorted  5/Pack","2017-09-24","4.24"
"BIC Brite Liner Highlighters","2017-09-15","4.14"
"BIC Brite Liner Highlighters","2017-12-08","3.312"
"BIC Brite Liner Highlighters","2017-12-27","3.312"
"BIC Brite Liner Highlighters  Chisel Tip","2017-05-20","6.48"
"BIC Brite Liner Highlighters  Chisel Tip","2017-07-08","6.48"
"BIC Brite Liner Highlighters  Chisel Tip","2017-09-09","5.184"
"BIC Liqua Brite Liner","2017-11-18","5.552"
"BIC Liqua Brite Liner","2017-11-24","6.94"
"BIC Liqua Brite Liner","2017-12-09","6.94"
"Binder Clips by OIC","2017-01-26","1.48"
"Binder Clips by OIC","2017-11-18","1.48"
"Binder Clips by OIC","2017-11-30","1.184"
"Binder Clips by OIC","2017-12-07","1.184"
"Binder Posts","2017-08-19","1.148"
"Binder Posts","2017-09-16","1.722"
"Binder Posts","2017-11-03","4.592"
"Binding Machine Supplies","2017-05-27","29.17"
"Binding Machine Supplies","2017-09-29","23.336"
"Binding Machine Supplies","2017-10-20","29.169999999999998"
"Binding Machine Supplies","2017-11-26","23.336"
"Binding Machine Supplies","2017-12-18","23.336"
"Binney & Smith Crayola Metallic Colored Pencils  8-Color Set","2017-11-02","4.63"
"Binney & Smith Crayola Metallic Crayons  16-Color Pack","2017-12-23","3.37"
"Binney & Smith inkTank Desk Highlighter  Chisel Tip  Yellow  12/Box","2017-05-20","2.15"
"Binney & Smith inkTank Desk Highlighter  Chisel Tip  Yellow  12/Box","2017-11-04","2.15"
"Binney & Smith inkTank Erasable Desk Highlighter  Chisel Tip  Yellow  12/Box","2017-07-08","2.52"
"Bionaire 99.97% HEPA Air Cleaner","2017-11-17","17.52"
"Bionaire Personal Warm Mist Humidifier/Vaporizer","2017-03-16","46.88999999999999"
"Bionaire Personal Warm Mist Humidifier/Vaporizer","2017-05-19","46.88999999999999"
"Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210","2017-04-08","8.39"
"Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210","2017-11-02","8.00276923076923"
"Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210","2017-11-26","8.389999999999999"
"Black Avery Memo-Size 3-Ring Binder  5 1/2 x 8 1/2","2017-05-04","1.101"
"Black Avery Memo-Size 3-Ring Binder  5 1/2 x 8 1/2","2017-07-31","3.67"
"Black Print Carbonless Snap-Off Rapid Letter  8 1/2 x 7","2017-05-04","9.11"
"BlackBerry Q10","2017-06-20","125.99"
"Blackstonian Pencils","2017-05-06","2.136"
"Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with","2017-05-07","59.992000000000004"
"Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with","2017-11-24","44.994"
"Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with","2017-11-25","59.992"
"Blue String-Tie & Button Interoffice Envelopes  10 x 13","2017-11-28","39.98"
"Bose SoundLink Bluetooth Speaker","2017-06-26","119.39999999999999"
"Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener","2017-05-20","43.98"
"Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener","2017-08-12","43.980000000000004"
"Boston 16765 Mini Stand Up Battery Pencil Sharpener","2017-09-19","11.66"
"Boston 16801 Nautilus Battery Pencil Sharpener","2017-06-11","17.608"
"Boston 16801 Nautilus Battery Pencil Sharpener","2017-10-19","17.608"
"Boston 1730 StandUp Electric Pencil Sharpener","2017-06-12","21.38"
"Boston 1799 Powerhouse Electric Pencil Sharpener","2017-06-13","25.98"
"Boston 1799 Powerhouse Electric Pencil Sharpener","2017-09-07","25.98"
"Boston 1799 Powerhouse Electric Pencil Sharpener","2017-11-11","25.98"
"Boston 1827 Commercial Additional Cutter  Drive Gear & Gear Rack for 1606","2017-03-26","19.83"
"Boston 19500 Mighty Mite Electric Pencil Sharpener","2017-01-30","20.15"
"Boston Electric Pencil Sharpener  Model 1818  Charcoal Black","2017-11-14","22.52"
"Boston Heavy-Duty Trimline Electric Pencil Sharpeners","2017-06-24","48.2"
"Boston Home & Office Model 2000 Electric Pencil Sharpeners","2017-04-27","23.65"
"Boston Home & Office Model 2000 Electric Pencil Sharpeners","2017-09-14","23.650000000000002"
"Boston KS Multi-Size Manual Pencil Sharpener","2017-11-20","22.99"
"BOSTON Model 1800 Electric Pencil Sharpeners  Putty/Woodgrain","2017-07-14","17.98"
"BOSTON Ranger #55 Pencil Sharpener  Black","2017-07-21","25.99"
"BOSTON Ranger #55 Pencil Sharpener  Black","2017-11-30","25.99"
"Boston School Pro Electric Pencil Sharpener  1670","2017-04-27","30.98"
"Boston School Pro Electric Pencil Sharpener  1670","2017-11-19","24.784"
"BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables","2017-09-08","109.375"
"BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables","2017-12-11","120.3125"
"BPI Conference Tables","2017-03-27","146.05"
"BPI Conference Tables","2017-11-19","73.02499999999999"
"Bravo II Megaboss 12-Amp Hard Body Upright  Replacement Belts  2 Belts per Pack","2017-06-03","2.6"
"Bravo II Megaboss 12-Amp Hard Body Upright  Replacement Belts  2 Belts per Pack","2017-12-11","3.25"
"Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables","2017-12-10","417.4"
"Bretford CR4500 Series Slim Rectangular Table","2017-06-30","208.92600000000002"
"Bretford CR4500 Series Slim Rectangular Table","2017-12-14","243.747"
"Bretford Rectangular Conference Table Tops","2017-04-07","206.8715"
"Bretford Rectangular Conference Table Tops","2017-05-04","300.904"
"Bretford Rectangular Conference Table Tops","2017-09-15","300.904"
"Bretford Rectangular Conference Table Tops","2017-10-13","376.13"
"Bretford Rectangular Conference Table Tops","2017-12-14","263.291"
"Brites Rubber Bands  1 1/2 oz. Box","2017-07-07","1.9800000000000002"
"Brother DCP1000 Digital 3 in 1 Multifunction Machine","2017-07-17","239.992"
"Brown Kraft Recycled Envelopes","2017-04-04","16.98"
"Bulldog Table or Wall-Mount Pencil Sharpener","2017-05-21","5.989999999999999"
"Bulldog Table or Wall-Mount Pencil Sharpener","2017-09-14","5.99"
"Bulldog Table or Wall-Mount Pencil Sharpener","2017-12-16","5.99"
"Bulldog Vacuum Base Pencil Sharpener","2017-04-09","11.99"
"Bulldog Vacuum Base Pencil Sharpener","2017-06-24","11.99"
"Bulldog Vacuum Base Pencil Sharpener","2017-10-09","9.592"
"Bulldog Vacuum Base Pencil Sharpener","2017-12-02","9.592"
"Bush Advantage Collection Racetrack Conference Table","2017-05-01","233.3155"
"Bush Advantage Collection Racetrack Conference Table","2017-09-02","254.526"
"Bush Advantage Collection Racetrack Conference Table","2017-11-30","254.526"
"Bush Advantage Collection Round Conference Table","2017-04-07","116.93"
"Bush Advantage Collection Round Conference Table","2017-10-15","170.08"
"Bush Andora Bookcase  Maple/Graphite Gray Finish","2017-02-06","119.99000000000001"
"Bush Andora Bookcase  Maple/Graphite Gray Finish","2017-02-10","101.9915"
"Bush Andora Bookcase  Maple/Graphite Gray Finish","2017-06-18","101.9915"
"Bush Andora Bookcase  Maple/Graphite Gray Finish","2017-12-13","95.992"
"Bush Andora Bookcase  Maple/Graphite Gray Finish","2017-12-25","95.992"
"Bush Andora Conference Table  Maple/Graphite Gray Finish","2017-11-19","119.68599999999999"
"Bush Birmingham Collection Bookcase  Dark Cherry","2017-09-04","91.68599999999999"
"Bush Cubix Collection Bookcases  Fully Assembled","2017-03-02","220.98"
"Bush Cubix Collection Bookcases  Fully Assembled","2017-12-22","220.98"
"Bush Cubix Conference Tables  Fully Assembled","2017-07-25","138.588"
"Bush Cubix Conference Tables  Fully Assembled","2017-09-04","184.784"
"Bush Heritage Pine Collection 5-Shelf Bookcase  Albany Pine Finish  *Special Order","2017-09-03","119.833"
"Bush Mission Pointe Library","2017-03-31","102.6664"
"Bush Mission Pointe Library","2017-06-03","120.784"
"Bush Saratoga Collection 5-Shelf Bookcase  Hanover Cherry  *Special Order","2017-12-18","119.833"
"Bush Somerset Collection Bookcase","2017-05-01","104.78399999999999"
"Bush Somerset Collection Bookcase","2017-08-25","65.49"
"Bush Westfield Collection Bookcases  Fully Assembled","2017-04-14","80.784"
"Bush Westfield Collection Bookcases  Fully Assembled","2017-07-21","100.98"
"Bush Westfield Collection Bookcases  Fully Assembled","2017-11-13","68.6664"
"Bush Westfield Collection Bookcases  Fully Assembled","2017-12-30","80.784"
"Bush Westfield Collection Bookcases  Medium Cherry Finish","2017-02-25","46.384"
"Bush Westfield Collection Bookcases  Medium Cherry Finish","2017-04-25","49.283"
"Bush Westfield Collection Bookcases  Medium Cherry Finish","2017-05-28","28.99"
"Bush Westfield Collection Bookcases  Medium Cherry Finish","2017-07-29","57.98"
"Bush Westfield Collection Bookcases  Medium Cherry Finish","2017-12-28","39.4264"
"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back  8-1/2x11  25/Bx","2017-12-08","54.74"
"C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings","2017-05-18","1.892"
"C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings","2017-10-14","4.73"
"C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings","2017-12-04","3.7840000000000003"
"C-Line Magnetic Cubicle Keepers  Clear Polypropylene","2017-01-30","4.9399999999999995"
